"A6.TMC"
Time/sec,Abs
0.0,0.0187
1.0,0.0187
2.0,0.0187
3.0,0.0188
4.0,0.0189
5.0,0.0189
6.0,0.0189
7.0,0.0189
8.0,0.0189
9.0,0.0189
10.0,0.0189
11.0,0.0189
12.0,0.0189
13.0,0.0189
14.0,0.0189
15.0,0.0189
16.0,0.0188
17.0,0.0188
18.0,0.0188
19.0,0.0188
20.0,0.0188
21.0,0.0189
22.0,0.0190
23.0,0.0190
24.0,0.0190
25.0,0.0190
26.0,0.0190
27.0,0.0189
28.0,0.0190
29.0,0.0190
30.0,0.0191
31.0,0.0191
32.0,0.0192
33.0,0.0192
34.0,0.0192
35.0,0.0192
36.0,0.0191
37.0,0.0191
38.0,0.0191
39.0,0.0190
40.0,0.0190
41.0,0.0190
42.0,0.0190
43.0,0.0190
44.0,0.0190
45.0,0.0190
46.0,0.0190
47.0,0.0190
48.0,0.0191
49.0,0.0191
50.0,0.0191
51.0,0.0191
52.0,0.0192
53.0,0.0192
54.0,0.0191
55.0,0.0192
56.0,0.0192
57.0,0.0192
58.0,0.0192
59.0,0.0192
60.0,0.0192
61.0,0.0192
62.0,0.0192
63.0,0.0192
64.0,0.0192
65.0,0.0192
66.0,0.0192
67.0,0.0192
68.0,0.0192
69.0,0.0192
70.0,0.0192
71.0,0.0192
72.0,0.0193
73.0,0.0193
74.0,0.0193
75.0,0.0193
76.0,0.0194
77.0,0.0194
78.0,0.0194
79.0,0.0195
80.0,0.0195
81.0,0.0195
82.0,0.0195
83.0,0.0196
84.0,0.0195
85.0,0.0196
86.0,0.0196
87.0,0.0196
88.0,0.0196
89.0,0.0196
90.0,0.0196
91.0,0.0196
92.0,0.0196
93.0,0.0196
94.0,0.0197
95.0,0.0197
96.0,0.0197
97.0,0.0197
98.0,0.0197
99.0,0.0196
100.0,0.0197
101.0,0.0197
102.0,0.0197
103.0,0.0197
104.0,0.0197
105.0,0.0197
106.0,0.0197
107.0,0.0197
108.0,0.0198
109.0,0.0198
110.0,0.0198
111.0,0.0198
112.0,0.0199
113.0,0.0199
114.0,0.0199
115.0,0.0199
116.0,0.0199
117.0,0.0199
118.0,0.0200
119.0,0.0200
120.0,0.0200
121.0,0.0200
122.0,0.0200
123.0,0.0201
124.0,0.0200
125.0,0.0201
126.0,0.0201
127.0,0.0201
128.0,0.0201
129.0,0.0201
130.0,0.0201
131.0,0.0201
132.0,0.0201
133.0,0.0201
134.0,0.0201
135.0,0.0201
136.0,0.0201
137.0,0.0201
138.0,0.0201
139.0,0.0202
140.0,0.0202
141.0,0.0202
142.0,0.0202
143.0,0.0202
144.0,0.0202
145.0,0.0202
146.0,0.0203
147.0,0.0203
148.0,0.0203
149.0,0.0203
150.0,0.0203
151.0,0.0203
152.0,0.0204
153.0,0.0203
154.0,0.0204
155.0,0.0204
156.0,0.0204
157.0,0.0204
158.0,0.0205
159.0,0.0205
160.0,0.0205
161.0,0.0206
162.0,0.0206
163.0,0.0206
164.0,0.0206
165.0,0.0207
166.0,0.0206
167.0,0.0207
168.0,0.0207
169.0,0.0207
170.0,0.0208
171.0,0.0208
172.0,0.0209
173.0,0.0209
174.0,0.0209
175.0,0.0209
176.0,0.0210
177.0,0.0210
178.0,0.0210
179.0,0.0211
180.0,0.0211
181.0,0.0211
182.0,0.0211
183.0,0.0211
184.0,0.0212
185.0,0.0212
186.0,0.0212
187.0,0.0213
188.0,0.0213
189.0,0.0213
190.0,0.0214
191.0,0.0214
192.0,0.0214
193.0,0.0215
194.0,0.0215
195.0,0.0215
196.0,0.0215
197.0,0.0215
198.0,0.0215
199.0,0.0216
200.0,0.0216
201.0,0.0216
202.0,0.0216
203.0,0.0216
204.0,0.0216
205.0,0.0216
206.0,0.0217
207.0,0.0217
208.0,0.0218
209.0,0.0217
210.0,0.0218
211.0,0.0218
212.0,0.0219
213.0,0.0219
214.0,0.0219
215.0,0.0220
216.0,0.0220
217.0,0.0221
218.0,0.0221
219.0,0.0221
220.0,0.0222
221.0,0.0222
222.0,0.0222
223.0,0.0223
224.0,0.0223
225.0,0.0223
226.0,0.0224
227.0,0.0224
228.0,0.0224
229.0,0.0224
230.0,0.0225
231.0,0.0225
232.0,0.0226
233.0,0.0226
234.0,0.0227
235.0,0.0227
236.0,0.0228
237.0,0.0228
238.0,0.0229
239.0,0.0229
240.0,0.0229
241.0,0.0229
242.0,0.0229
243.0,0.0230
244.0,0.0230
245.0,0.0230
246.0,0.0231
247.0,0.0231
248.0,0.0231
249.0,0.0231
250.0,0.0232
251.0,0.0232
252.0,0.0232
253.0,0.0232
254.0,0.0233
255.0,0.0233
256.0,0.0234
257.0,0.0234
258.0,0.0234
259.0,0.0235
260.0,0.0235
261.0,0.0236
262.0,0.0236
263.0,0.0236
264.0,0.0236
265.0,0.0236
266.0,0.0237
267.0,0.0237
268.0,0.0237
269.0,0.0238
270.0,0.0238
271.0,0.0238
272.0,0.0239
273.0,0.0239
274.0,0.0239
275.0,0.0239
276.0,0.0239
277.0,0.0240
278.0,0.0240
279.0,0.0240
280.0,0.0241
281.0,0.0241
282.0,0.0241
283.0,0.0242
284.0,0.0242
285.0,0.0243
286.0,0.0243
287.0,0.0243
288.0,0.0244
289.0,0.0244
290.0,0.0244
291.0,0.0245
292.0,0.0245
293.0,0.0245
294.0,0.0245
295.0,0.0246
296.0,0.0246
297.0,0.0246
298.0,0.0246
299.0,0.0246
300.0,0.0247
301.0,0.0247
302.0,0.0248
303.0,0.0248
304.0,0.0248
305.0,0.0248
306.0,0.0248
307.0,0.0249
308.0,0.0249
309.0,0.0249
310.0,0.0250
311.0,0.0250
312.0,0.0251
313.0,0.0251
314.0,0.0251
315.0,0.0252
316.0,0.0252
317.0,0.0253
318.0,0.0253
319.0,0.0253
320.0,0.0254
321.0,0.0254
322.0,0.0255
323.0,0.0255
324.0,0.0255
325.0,0.0256
326.0,0.0256
327.0,0.0257
328.0,0.0257
329.0,0.0258
330.0,0.0258
331.0,0.0259
332.0,0.0259
333.0,0.0259
334.0,0.0260
