"BC5.TMC"
Time/sec,Abs
0.0,1.5477
1.0,1.5425
2.0,1.5375
3.0,1.5324
4.0,1.5276
5.0,1.5228
6.0,1.5173
7.0,1.5119
8.0,1.5066
9.0,1.5014
10.0,1.4960
11.0,1.4902
12.0,1.4845
13.0,1.4787
14.0,1.4728
15.0,1.4669
16.0,1.4611
17.0,1.4552
18.0,1.4492
19.0,1.4434
20.0,1.4375
21.0,1.4317
22.0,1.4258
23.0,1.4199
24.0,1.4140
25.0,1.4082
26.0,1.4023
27.0,1.3964
28.0,1.3906
29.0,1.3847
30.0,1.3788
31.0,1.3729
32.0,1.3669
33.0,1.3611
34.0,1.3550
35.0,1.3489
36.0,1.3430
37.0,1.3370
38.0,1.3311
39.0,1.3251
40.0,1.3192
41.0,1.3132
42.0,1.3073
43.0,1.3013
44.0,1.2955
45.0,1.2897
46.0,1.2839
47.0,1.2780
48.0,1.2721
49.0,1.2663
50.0,1.2605
51.0,1.2546
52.0,1.2487
53.0,1.2429
54.0,1.2370
55.0,1.2311
56.0,1.2253
57.0,1.2196
58.0,1.2138
59.0,1.2080
60.0,1.2023
61.0,1.1965
62.0,1.1908
63.0,1.1851
64.0,1.1794
65.0,1.1737
66.0,1.1680
67.0,1.1623
68.0,1.1567
69.0,1.1512
70.0,1.1456
71.0,1.1400
72.0,1.1345
73.0,1.1290
74.0,1.1234
75.0,1.1180
76.0,1.1125
77.0,1.1070
78.0,1.1014
79.0,1.0959
80.0,1.0905
81.0,1.0851
82.0,1.0797
83.0,1.0744
84.0,1.0690
85.0,1.0637
86.0,1.0583
87.0,1.0530
88.0,1.0477
89.0,1.0425
90.0,1.0372
91.0,1.0320
92.0,1.0268
93.0,1.0216
94.0,1.0165
95.0,1.0114
96.0,1.0064
97.0,1.0014
98.0,0.9965
99.0,0.9916
100.0,0.9867
101.0,0.9819
102.0,0.9770
103.0,0.9722
104.0,0.9674
105.0,0.9626
106.0,0.9579
107.0,0.9532
108.0,0.9485
109.0,0.9438
110.0,0.9392
111.0,0.9345
112.0,0.9299
113.0,0.9253
114.0,0.9208
115.0,0.9162
116.0,0.9117
117.0,0.9073
118.0,0.9028
119.0,0.8984
120.0,0.8940
121.0,0.8896
122.0,0.8852
123.0,0.8809
124.0,0.8766
125.0,0.8723
126.0,0.8680
127.0,0.8638
128.0,0.8595
129.0,0.8553
130.0,0.8511
131.0,0.8469
132.0,0.8427
133.0,0.8385
134.0,0.8345
135.0,0.8305
136.0,0.8264
137.0,0.8224
138.0,0.8184
139.0,0.8144
140.0,0.8104
141.0,0.8064
142.0,0.8024
143.0,0.7984
144.0,0.7945
145.0,0.7906
146.0,0.7867
147.0,0.7829
148.0,0.7791
149.0,0.7753
150.0,0.7716
151.0,0.7679
152.0,0.7642
153.0,0.7605
154.0,0.7568
155.0,0.7532
156.0,0.7495
157.0,0.7459
158.0,0.7423
159.0,0.7387
160.0,0.7352
161.0,0.7316
162.0,0.7281
163.0,0.7246
164.0,0.7211
165.0,0.7176
166.0,0.7142
167.0,0.7108
168.0,0.7074
169.0,0.7040
170.0,0.7007
171.0,0.6973
172.0,0.6940
173.0,0.6907
174.0,0.6875
175.0,0.6842
176.0,0.6810
177.0,0.6778
178.0,0.6746
179.0,0.6714
180.0,0.6683
181.0,0.6652
182.0,0.6621
183.0,0.6591
184.0,0.6560
185.0,0.6530
186.0,0.6500
187.0,0.6470
188.0,0.6441
189.0,0.6411
190.0,0.6381
191.0,0.6352
192.0,0.6323
193.0,0.6295
194.0,0.6266
195.0,0.6237
196.0,0.6208
197.0,0.6180
198.0,0.6151
199.0,0.6123
200.0,0.6095
201.0,0.6068
202.0,0.6040
203.0,0.6013
204.0,0.5986
205.0,0.5959
206.0,0.5931
207.0,0.5905
208.0,0.5878
209.0,0.5852
210.0,0.5825
211.0,0.5799
212.0,0.5774
213.0,0.5748
214.0,0.5723
215.0,0.5698
216.0,0.5673
217.0,0.5648
218.0,0.5624
219.0,0.5599
220.0,0.5575
221.0,0.5551
222.0,0.5527
223.0,0.5503
224.0,0.5479
225.0,0.5456
226.0,0.5432
227.0,0.5409
