"A5^.TMC"
Time/sec,Abs
0.0,0.0022
1.0,0.0019
2.0,0.0015
3.0,0.0015
4.0,0.0015
5.0,0.0016
6.0,0.0016
7.0,0.0016
8.0,0.0016
9.0,0.0016
10.0,0.0015
11.0,0.0015
12.0,0.0015
13.0,0.0015
14.0,0.0015
15.0,0.0016
16.0,0.0017
17.0,0.0017
18.0,0.0018
19.0,0.0018
20.0,0.0019
21.0,0.0020
22.0,0.0020
23.0,0.0020
24.0,0.0021
25.0,0.0021
26.0,0.0021
27.0,0.0022
28.0,0.0022
29.0,0.0022
30.0,0.0023
31.0,0.0023
32.0,0.0023
33.0,0.0022
34.0,0.0021
35.0,0.0016
36.0,0.0016
37.0,0.0016
38.0,0.0016
39.0,0.0016
40.0,0.0016
41.0,0.0016
42.0,0.0016
43.0,0.0016
44.0,0.0016
45.0,0.0016
46.0,0.0016
47.0,0.0016
48.0,0.0016
49.0,0.0016
50.0,0.0016
51.0,0.0016
52.0,0.0017
53.0,0.0017
54.0,0.0018
55.0,0.0018
56.0,0.0019
57.0,0.0019
58.0,0.0019
59.0,0.0019
60.0,0.0019
61.0,0.0020
62.0,0.0020
63.0,0.0020
64.0,0.0020
65.0,0.0021
66.0,0.0021
67.0,0.0021
68.0,0.0022
69.0,0.0022
70.0,0.0022
71.0,0.0022
72.0,0.0022
73.0,0.0022
74.0,0.0023
75.0,0.0023
76.0,0.0023
77.0,0.0023
78.0,0.0024
79.0,0.0024
80.0,0.0024
81.0,0.0025
82.0,0.0025
83.0,0.0025
84.0,0.0026
85.0,0.0026
86.0,0.0026
87.0,0.0027
88.0,0.0027
89.0,0.0028
90.0,0.0028
91.0,0.0029
92.0,0.0029
93.0,0.0029
94.0,0.0030
95.0,0.0030
96.0,0.0031
97.0,0.0032
98.0,0.0032
99.0,0.0033
100.0,0.0033
101.0,0.0034
102.0,0.0035
103.0,0.0035
104.0,0.0036
105.0,0.0036
106.0,0.0036
107.0,0.0037
108.0,0.0037
109.0,0.0037
110.0,0.0037
111.0,0.0038
112.0,0.0038
113.0,0.0038
114.0,0.0039
115.0,0.0040
116.0,0.0041
117.0,0.0041
118.0,0.0042
119.0,0.0043
120.0,0.0044
121.0,0.0044
122.0,0.0045
123.0,0.0046
124.0,0.0046
125.0,0.0047
126.0,0.0048
127.0,0.0048
128.0,0.0049
129.0,0.0050
130.0,0.0050
131.0,0.0051
132.0,0.0052
133.0,0.0052
134.0,0.0053
135.0,0.0054
136.0,0.0055
137.0,0.0056
138.0,0.0057
139.0,0.0058
140.0,0.0059
141.0,0.0060
142.0,0.0061
143.0,0.0062
144.0,0.0063
145.0,0.0064
146.0,0.0065
147.0,0.0066
148.0,0.0067
149.0,0.0068
150.0,0.0069
151.0,0.0070
152.0,0.0071
153.0,0.0071
154.0,0.0073
155.0,0.0074
156.0,0.0074
157.0,0.0075
158.0,0.0076
159.0,0.0077
160.0,0.0078
161.0,0.0079
162.0,0.0080
163.0,0.0081
164.0,0.0082
165.0,0.0083
166.0,0.0084
167.0,0.0086
168.0,0.0087
169.0,0.0088
170.0,0.0089
171.0,0.0090
172.0,0.0091
173.0,0.0092
174.0,0.0093
175.0,0.0094
176.0,0.0095
177.0,0.0096
178.0,0.0097
179.0,0.0098
180.0,0.0099
181.0,0.0100
182.0,0.0101
183.0,0.0102
184.0,0.0103
185.0,0.0104
186.0,0.0105
187.0,0.0106
188.0,0.0107
189.0,0.0108
190.0,0.0109
191.0,0.0110
192.0,0.0111
193.0,0.0112
194.0,0.0113
195.0,0.0115
196.0,0.0116
197.0,0.0117
198.0,0.0119
199.0,0.0120
200.0,0.0122
201.0,0.0124
202.0,0.0125
203.0,0.0126
204.0,0.0127
205.0,0.0128
206.0,0.0130
207.0,0.0131
208.0,0.0132
209.0,0.0133
210.0,0.0134
211.0,0.0135
212.0,0.0136
213.0,0.0137
214.0,0.0138
215.0,0.0140
216.0,0.0141
217.0,0.0142
218.0,0.0143
219.0,0.0144
220.0,0.0146
221.0,0.0147
222.0,0.0148
223.0,0.0149
224.0,0.0150
225.0,0.0151
226.0,0.0152
227.0,0.0153
228.0,0.0155
229.0,0.0156
230.0,0.0157
231.0,0.0158
232.0,0.0159
233.0,0.0161
234.0,0.0162
235.0,0.0163
236.0,0.0164
237.0,0.0165
238.0,0.0166
239.0,0.0167
240.0,0.0168
241.0,0.0169
242.0,0.0170
243.0,0.0171
244.0,0.0172
245.0,0.0173
246.0,0.0174
247.0,0.0176
248.0,0.0176
249.0,0.0177
250.0,0.0179
251.0,0.0180
252.0,0.0181
253.0,0.0182
254.0,0.0183
255.0,0.0184
256.0,0.0185
257.0,0.0186
258.0,0.0188
259.0,0.0189
260.0,0.0190
261.0,0.0191
262.0,0.0192
263.0,0.0193
264.0,0.0194
265.0,0.0195
266.0,0.0196
267.0,0.0197
268.0,0.0198
269.0,0.0199
270.0,0.0201
271.0,0.0202
272.0,0.0203
273.0,0.0204
274.0,0.0205
275.0,0.0206
276.0,0.0208
277.0,0.0209
278.0,0.0210
279.0,0.0211
280.0,0.0213
281.0,0.0214
282.0,0.0215
283.0,0.0217
284.0,0.0218
285.0,0.0219
286.0,0.0221
287.0,0.0222
288.0,0.0223
289.0,0.0224
290.0,0.0225
291.0,0.0227
292.0,0.0228
293.0,0.0229
294.0,0.0230
295.0,0.0231
296.0,0.0232
297.0,0.0233
298.0,0.0234
299.0,0.0235
300.0,0.0236
301.0,0.0238
302.0,0.0239
303.0,0.0240
304.0,0.0241
305.0,0.0242
306.0,0.0243
307.0,0.0244
308.0,0.0245
309.0,0.0246
310.0,0.0247
311.0,0.0249
312.0,0.0250
313.0,0.0251
314.0,0.0252
315.0,0.0253
316.0,0.0254
317.0,0.0255
318.0,0.0256
319.0,0.0257
320.0,0.0259
321.0,0.0260
