"A2.TMC"
Time/sec,Abs
0.0,0.0006
2.0,0.0006
4.0,0.0006
6.0,0.0006
8.0,0.0006
10.0,0.0006
12.0,0.0006
14.0,0.0006
16.0,0.0006
18.0,0.0007
20.0,0.0007
22.0,0.0007
24.0,0.0007
26.0,0.0007
28.0,0.0007
30.0,0.0006
32.0,0.0007
34.0,0.0007
36.0,0.0007
38.0,0.0007
40.0,0.0006
42.0,0.0006
44.0,0.0006
46.0,0.0006
48.0,0.0006
50.0,0.0006
52.0,0.0006
54.0,0.0006
56.0,0.0006
58.0,0.0007
60.0,0.0006
62.0,0.0007
64.0,0.0007
66.0,0.0007
68.0,0.0008
70.0,0.0007
72.0,0.0007
74.0,0.0007
76.0,0.0007
78.0,0.0007
80.0,0.0008
82.0,0.0007
84.0,0.0008
86.0,0.0007
88.0,0.0008
90.0,0.0008
92.0,0.0008
94.0,0.0008
96.0,0.0008
98.0,0.0008
100.0,0.0008
102.0,0.0008
104.0,0.0008
106.0,0.0008
108.0,0.0008
110.0,0.0008
112.0,0.0008
114.0,0.0008
116.0,0.0008
118.0,0.0008
120.0,0.0008
122.0,0.0008
124.0,0.0008
126.0,0.0008
128.0,0.0008
130.0,0.0009
132.0,0.0008
134.0,0.0009
136.0,0.0009
138.0,0.0009
140.0,0.0009
142.0,0.0009
144.0,0.0009
146.0,0.0008
148.0,0.0009
150.0,0.0009
152.0,0.0009
154.0,0.0009
156.0,0.0009
158.0,0.0010
160.0,0.0010
162.0,0.0010
164.0,0.0010
166.0,0.0010
168.0,0.0010
170.0,0.0010
172.0,0.0010
174.0,0.0010
176.0,0.0010
178.0,0.0011
180.0,0.0011
182.0,0.0011
184.0,0.0011
186.0,0.0011
188.0,0.0011
190.0,0.0011
192.0,0.0011
194.0,0.0011
196.0,0.0011
198.0,0.0011
200.0,0.0011
202.0,0.0011
204.0,0.0011
206.0,0.0012
208.0,0.0012
210.0,0.0012
212.0,0.0012
214.0,0.0012
216.0,0.0012
218.0,0.0012
220.0,0.0012
222.0,0.0013
224.0,0.0013
226.0,0.0013
228.0,0.0013
230.0,0.0014
232.0,0.0014
234.0,0.0014
236.0,0.0015
238.0,0.0015
240.0,0.0015
242.0,0.0016
244.0,0.0016
246.0,0.0016
248.0,0.0016
250.0,0.0017
252.0,0.0017
254.0,0.0017
256.0,0.0018
258.0,0.0018
260.0,0.0018
262.0,0.0018
264.0,0.0018
266.0,0.0019
268.0,0.0019
270.0,0.0019
272.0,0.0019
274.0,0.0020
276.0,0.0020
278.0,0.0020
280.0,0.0021
282.0,0.0021
284.0,0.0021
286.0,0.0021
288.0,0.0021
290.0,0.0022
292.0,0.0022
294.0,0.0022
296.0,0.0022
298.0,0.0023
300.0,0.0023
302.0,0.0023
304.0,0.0024
306.0,0.0024
308.0,0.0024
310.0,0.0024
312.0,0.0025
314.0,0.0025
316.0,0.0025
318.0,0.0025
320.0,0.0026
322.0,0.0025
324.0,0.0026
326.0,0.0026
328.0,0.0026
330.0,0.0027
332.0,0.0027
334.0,0.0027
336.0,0.0028
338.0,0.0028
340.0,0.0028
342.0,0.0029
344.0,0.0029
346.0,0.0030
348.0,0.0030
350.0,0.0030
352.0,0.0031
354.0,0.0031
356.0,0.0032
358.0,0.0032
360.0,0.0032
362.0,0.0032
364.0,0.0033
366.0,0.0033
368.0,0.0033
370.0,0.0034
372.0,0.0034
374.0,0.0035
376.0,0.0035
378.0,0.0036
380.0,0.0036
382.0,0.0037
384.0,0.0037
386.0,0.0037
388.0,0.0038
390.0,0.0038
392.0,0.0039
394.0,0.0039
396.0,0.0040
398.0,0.0040
400.0,0.0041
402.0,0.0041
404.0,0.0041
406.0,0.0042
408.0,0.0042
410.0,0.0042
412.0,0.0042
414.0,0.0042
416.0,0.0043
418.0,0.0044
420.0,0.0045
422.0,0.0046
424.0,0.0046
426.0,0.0047
428.0,0.0047
430.0,0.0048
432.0,0.0047
434.0,0.0048
436.0,0.0048
438.0,0.0048
440.0,0.0048
442.0,0.0049
444.0,0.0049
446.0,0.0050
448.0,0.0050
450.0,0.0051
452.0,0.0051
454.0,0.0052
456.0,0.0052
458.0,0.0052
460.0,0.0052
462.0,0.0053
464.0,0.0053
466.0,0.0054
468.0,0.0054
470.0,0.0055
472.0,0.0055
474.0,0.0056
476.0,0.0056
478.0,0.0057
480.0,0.0057
482.0,0.0058
484.0,0.0058
486.0,0.0058
488.0,0.0059
490.0,0.0059
492.0,0.0059
494.0,0.0059
496.0,0.0060
498.0,0.0060
500.0,0.0061
502.0,0.0061
504.0,0.0062
506.0,0.0062
508.0,0.0063
510.0,0.0063
512.0,0.0063
514.0,0.0064
516.0,0.0064
518.0,0.0064
520.0,0.0065
522.0,0.0065
524.0,0.0065
526.0,0.0066
528.0,0.0066
530.0,0.0066
532.0,0.0066
534.0,0.0067
536.0,0.0067
538.0,0.0067
540.0,0.0068
542.0,0.0068
544.0,0.0069
546.0,0.0070
548.0,0.0070
550.0,0.0071
552.0,0.0071
554.0,0.0071
556.0,0.0072
558.0,0.0072
560.0,0.0073
562.0,0.0073
564.0,0.0073
566.0,0.0073
568.0,0.0073
570.0,0.0073
572.0,0.0074
574.0,0.0075
576.0,0.0075
578.0,0.0076
580.0,0.0076
582.0,0.0076
584.0,0.0077
586.0,0.0078
588.0,0.0078
590.0,0.0079
592.0,0.0079
594.0,0.0079
596.0,0.0079
598.0,0.0080
600.0,0.0081
602.0,0.0081
604.0,0.0081
606.0,0.0081
608.0,0.0082
610.0,0.0083
612.0,0.0083
614.0,0.0083
616.0,0.0083
618.0,0.0083
620.0,0.0083
622.0,0.0084
624.0,0.0084
626.0,0.0084
628.0,0.0084
630.0,0.0084
632.0,0.0085
634.0,0.0085
636.0,0.0086
638.0,0.0087
640.0,0.0087
642.0,0.0088
644.0,0.0089
646.0,0.0089
648.0,0.0090
650.0,0.0091
652.0,0.0092
654.0,0.0093
656.0,0.0093
658.0,0.0093
660.0,0.0093
662.0,0.0092
664.0,0.0092
666.0,0.0092
668.0,0.0092
670.0,0.0093
672.0,0.0093
674.0,0.0093
676.0,0.0093
678.0,0.0094
680.0,0.0094
682.0,0.0094
684.0,0.0095
686.0,0.0096
688.0,0.0096
690.0,0.0095
692.0,0.0096
694.0,0.0096
696.0,0.0096
698.0,0.0097
700.0,0.0097
702.0,0.0098
704.0,0.0098
706.0,0.0098
708.0,0.0099
710.0,0.0099
712.0,0.0099
714.0,0.0099
716.0,0.0099
718.0,0.0100
720.0,0.0101
722.0,0.0102
724.0,0.0102
726.0,0.0103
728.0,0.0104
730.0,0.0104
732.0,0.0104
734.0,0.0104
736.0,0.0104
738.0,0.0103
740.0,0.0103
742.0,0.0103
744.0,0.0104
746.0,0.0105
748.0,0.0105
750.0,0.0106
752.0,0.0106
754.0,0.0106
756.0,0.0106
758.0,0.0107
760.0,0.0107
762.0,0.0107
764.0,0.0107
766.0,0.0108
768.0,0.0109
770.0,0.0109
772.0,0.0109
774.0,0.0109
776.0,0.0110
778.0,0.0111
780.0,0.0111
782.0,0.0112
784.0,0.0111
786.0,0.0111
788.0,0.0111
790.0,0.0111
792.0,0.0111
794.0,0.0112
796.0,0.0113
798.0,0.0113
800.0,0.0114
802.0,0.0114
804.0,0.0114
806.0,0.0114
808.0,0.0114
810.0,0.0114
812.0,0.0114
814.0,0.0115
816.0,0.0116
818.0,0.0117
820.0,0.0117
822.0,0.0118
824.0,0.0118
826.0,0.0118
828.0,0.0118
830.0,0.0118
832.0,0.0119
834.0,0.0119
836.0,0.0119
838.0,0.0119
840.0,0.0120
842.0,0.0119
844.0,0.0119
846.0,0.0119
848.0,0.0119
850.0,0.0119
852.0,0.0119
854.0,0.0120
856.0,0.0120
858.0,0.0120
860.0,0.0120
862.0,0.0121
864.0,0.0121
866.0,0.0121
868.0,0.0122
870.0,0.0122
872.0,0.0122
874.0,0.0122
876.0,0.0123
878.0,0.0123
880.0,0.0124
882.0,0.0125
884.0,0.0125
886.0,0.0125
888.0,0.0125
890.0,0.0124
892.0,0.0124
894.0,0.0125
896.0,0.0125
898.0,0.0126
900.0,0.0127
902.0,0.0128
904.0,0.0128
906.0,0.0129
908.0,0.0129
910.0,0.0129
912.0,0.0130
914.0,0.0130
916.0,0.0129
918.0,0.0130
920.0,0.0130
922.0,0.0130
924.0,0.0130
926.0,0.0131
928.0,0.0131
930.0,0.0131
932.0,0.0132
934.0,0.0132
936.0,0.0132
938.0,0.0133
940.0,0.0133
942.0,0.0133
944.0,0.0134
946.0,0.0134
948.0,0.0135
