"BC2.TMC"
Time/sec,Abs
0.0,1.4830
1.0,1.4792
2.0,1.4755
3.0,1.4718
4.0,1.4681
5.0,1.4645
6.0,1.4610
7.0,1.4566
8.0,1.4525
9.0,1.4483
10.0,1.4443
11.0,1.4401
12.0,1.4358
13.0,1.4314
14.0,1.4271
15.0,1.4227
16.0,1.4185
17.0,1.4141
18.0,1.4098
19.0,1.4054
20.0,1.4010
21.0,1.3967
22.0,1.3923
23.0,1.3880
24.0,1.3838
25.0,1.3793
26.0,1.3749
27.0,1.3704
28.0,1.3659
29.0,1.3614
30.0,1.3569
31.0,1.3525
32.0,1.3481
33.0,1.3436
34.0,1.3391
35.0,1.3347
36.0,1.3302
37.0,1.3258
38.0,1.3214
39.0,1.3169
40.0,1.3125
41.0,1.3080
42.0,1.3036
43.0,1.2993
44.0,1.2949
45.0,1.2904
46.0,1.2860
47.0,1.2816
48.0,1.2772
49.0,1.2727
50.0,1.2683
51.0,1.2638
52.0,1.2593
53.0,1.2549
54.0,1.2504
55.0,1.2460
56.0,1.2416
57.0,1.2372
58.0,1.2328
59.0,1.2285
60.0,1.2241
61.0,1.2196
62.0,1.2150
63.0,1.2106
64.0,1.2063
65.0,1.2019
66.0,1.1975
67.0,1.1932
68.0,1.1889
69.0,1.1845
70.0,1.1802
71.0,1.1759
72.0,1.1716
73.0,1.1673
74.0,1.1630
75.0,1.1587
76.0,1.1544
77.0,1.1502
78.0,1.1460
79.0,1.1417
80.0,1.1375
81.0,1.1333
82.0,1.1290
83.0,1.1248
84.0,1.1207
85.0,1.1165
86.0,1.1123
87.0,1.1081
88.0,1.1040
89.0,1.0999
90.0,1.0958
91.0,1.0917
92.0,1.0876
93.0,1.0835
94.0,1.0794
95.0,1.0754
96.0,1.0714
97.0,1.0674
98.0,1.0633
99.0,1.0594
100.0,1.0554
101.0,1.0515
102.0,1.0475
103.0,1.0436
104.0,1.0397
105.0,1.0358
106.0,1.0319
107.0,1.0280
108.0,1.0242
109.0,1.0204
110.0,1.0166
111.0,1.0127
112.0,1.0090
113.0,1.0052
114.0,1.0014
115.0,0.9977
116.0,0.9940
117.0,0.9903
118.0,0.9866
119.0,0.9829
120.0,0.9792
121.0,0.9756
122.0,0.9720
123.0,0.9683
124.0,0.9647
125.0,0.9611
126.0,0.9575
127.0,0.9539
128.0,0.9503
129.0,0.9468
130.0,0.9432
131.0,0.9397
132.0,0.9362
133.0,0.9327
134.0,0.9292
135.0,0.9257
136.0,0.9222
137.0,0.9187
138.0,0.9153
139.0,0.9119
140.0,0.9085
141.0,0.9051
142.0,0.9017
143.0,0.8984
144.0,0.8950
145.0,0.8917
146.0,0.8883
147.0,0.8850
148.0,0.8817
149.0,0.8784
150.0,0.8751
151.0,0.8719
152.0,0.8686
153.0,0.8654
154.0,0.8622
155.0,0.8590
156.0,0.8559
157.0,0.8527
158.0,0.8495
159.0,0.8464
160.0,0.8433
161.0,0.8401
162.0,0.8370
163.0,0.8339
164.0,0.8309
165.0,0.8278
166.0,0.8247
167.0,0.8217
168.0,0.8187
169.0,0.8156
170.0,0.8127
171.0,0.8097
172.0,0.8067
173.0,0.8037
174.0,0.8008
175.0,0.7978
176.0,0.7949
177.0,0.7920
178.0,0.7891
179.0,0.7862
180.0,0.7833
181.0,0.7804
182.0,0.7776
183.0,0.7747
184.0,0.7719
185.0,0.7691
186.0,0.7663
187.0,0.7635
188.0,0.7607
189.0,0.7580
190.0,0.7553
191.0,0.7525
192.0,0.7498
193.0,0.7471
194.0,0.7444
195.0,0.7417
196.0,0.7390
197.0,0.7364
198.0,0.7337
199.0,0.7310
200.0,0.7284
201.0,0.7257
202.0,0.7231
203.0,0.7205
204.0,0.7180
205.0,0.7154
206.0,0.7129
207.0,0.7104
208.0,0.7080
209.0,0.7054
210.0,0.7030
211.0,0.7005
212.0,0.6982
213.0,0.6958
214.0,0.6934
215.0,0.6909
216.0,0.6884
217.0,0.6860
218.0,0.6836
219.0,0.6812
220.0,0.6788
221.0,0.6765
222.0,0.6742
223.0,0.6719
224.0,0.6697
225.0,0.6674
226.0,0.6650
227.0,0.6626
228.0,0.6603
229.0,0.6580
230.0,0.6557
231.0,0.6534
232.0,0.6512
233.0,0.6489
234.0,0.6467
235.0,0.6445
236.0,0.6422
237.0,0.6400
238.0,0.6378
239.0,0.6356
240.0,0.6334
241.0,0.6312
242.0,0.6290
243.0,0.6268
244.0,0.6247
245.0,0.6225
246.0,0.6204
247.0,0.6182
248.0,0.6161
249.0,0.6140
250.0,0.6119
251.0,0.6098
252.0,0.6077
253.0,0.6057
254.0,0.6037
255.0,0.6016
256.0,0.5996
257.0,0.5976
258.0,0.5956
259.0,0.5936
260.0,0.5916
261.0,0.5896
262.0,0.5877
263.0,0.5857
264.0,0.5838
