"A6#.TMC"
Time/sec,Abs
0.0,0.0439
1.0,0.0381
2.0,0.0410
3.0,0.0408
4.0,0.0462
5.0,0.0491
6.0,0.0503
7.0,0.0491
8.0,0.0507
9.0,0.0516
10.0,0.0515
11.0,0.0512
12.0,0.0528
13.0,0.0548
14.0,0.0591
15.0,0.0651
16.0,0.0735
17.0,0.0815
18.0,0.0924
19.0,0.1002
20.0,0.1051
21.0,0.0519
22.0,0.0467
23.0,0.0468
24.0,0.0470
25.0,0.0470
26.0,0.0465
27.0,0.0476
28.0,0.0473
29.0,0.0475
30.0,0.0481
31.0,0.0496
32.0,0.0497
33.0,0.0517
34.0,0.0515
35.0,0.0525
36.0,0.0537
37.0,0.0558
38.0,0.0573
39.0,0.0583
40.0,0.0600
41.0,0.0610
42.0,0.0630
43.0,0.0641
44.0,0.0645
45.0,0.0665
46.0,0.0677
47.0,0.0684
48.0,0.0683
49.0,0.0691
50.0,0.0684
51.0,0.0674
52.0,0.0695
53.0,0.0698
54.0,0.0709
55.0,0.0725
56.0,0.0737
57.0,0.0744
58.0,0.0761
59.0,0.0758
60.0,0.0777
61.0,0.0787
62.0,0.0792
63.0,0.0798
64.0,0.0813
65.0,0.0833
66.0,0.0845
67.0,0.0864
68.0,0.0888
69.0,0.0914
70.0,0.0920
71.0,0.0953
72.0,0.0993
73.0,0.1020
74.0,0.1053
75.0,0.1080
76.0,0.1122
77.0,0.1153
78.0,0.1201
79.0,0.1230
80.0,0.1266
81.0,0.1312
82.0,0.1352
83.0,0.1405
84.0,0.1447
85.0,0.1494
86.0,0.1553
87.0,0.1590
88.0,0.1637
89.0,0.1674
90.0,0.1724
91.0,0.1767
92.0,0.1795
93.0,0.1827
94.0,0.1860
95.0,0.1881
96.0,0.1902
97.0,0.1920
98.0,0.1946
99.0,0.1967
100.0,0.1978
101.0,0.1863
102.0,0.1736
103.0,0.1776
104.0,0.1800
105.0,0.1829
106.0,0.1881
107.0,0.1905
108.0,0.1950
109.0,0.1973
110.0,0.2006
111.0,0.2040
112.0,0.2067
113.0,0.2093
114.0,0.2099
115.0,0.2120
116.0,0.2149
117.0,0.2187
118.0,0.2224
119.0,0.2262
120.0,0.2302
121.0,0.2360
122.0,0.2406
123.0,0.2468
124.0,0.2510
125.0,0.2556
126.0,0.2611
127.0,0.2643
128.0,0.2685
129.0,0.2720
130.0,0.2758
131.0,0.2804
132.0,0.2847
133.0,0.2884
134.0,0.2922
135.0,0.2960
136.0,0.3007
137.0,0.3054
138.0,0.3090
139.0,0.3149
140.0,0.3192
141.0,0.3232
142.0,0.3269
143.0,0.3329
144.0,0.3372
145.0,0.3412
146.0,0.3447
147.0,0.3503
148.0,0.3550
149.0,0.3592
150.0,0.3630
151.0,0.3687
152.0,0.3743
153.0,0.3794
154.0,0.3844
155.0,0.3901
156.0,0.3953
157.0,0.4013
158.0,0.4059
159.0,0.4117
160.0,0.4181
161.0,0.4249
162.0,0.4316
163.0,0.4374
164.0,0.4431
165.0,0.4494
166.0,0.4552
167.0,0.4617
168.0,0.4677
169.0,0.4731
170.0,0.4790
171.0,0.4850
172.0,0.4926
173.0,0.4973
174.0,0.5023
175.0,0.5086
176.0,0.5149
177.0,0.5204
178.0,0.5261
179.0,0.5313
180.0,0.5362
181.0,0.5430
182.0,0.5496
183.0,0.5551
184.0,0.5607
185.0,0.5678
186.0,0.5730
187.0,0.5805
188.0,0.5859
189.0,0.5914
190.0,0.5985
191.0,0.6059
192.0,0.6117
193.0,0.6177
194.0,0.6241
195.0,0.6294
196.0,0.6354
197.0,0.6422
198.0,0.6475
199.0,0.6549
200.0,0.6612
201.0,0.6678
202.0,0.6742
203.0,0.6808
204.0,0.6876
205.0,0.6940
206.0,0.7008
207.0,0.7063
208.0,0.7126
209.0,0.7215
210.0,0.7281
211.0,0.7340
212.0,0.7412
213.0,0.7485
214.0,0.7538
215.0,0.7606
216.0,0.7663
217.0,0.7721
218.0,0.7786
219.0,0.7862
220.0,0.7925
221.0,0.7987
222.0,0.8057
223.0,0.8117
224.0,0.8183
225.0,0.8242
226.0,0.8303
227.0,0.8361
228.0,0.8426
229.0,0.8486
230.0,0.8543
231.0,0.8592
232.0,0.8635
233.0,0.8673
234.0,0.8709
235.0,0.8748
236.0,0.8810
237.0,0.8872
238.0,0.8921
239.0,0.8958
240.0,0.8994
241.0,0.9058
242.0,0.9122
243.0,0.9196
244.0,0.9268
245.0,0.9332
246.0,0.9407
247.0,0.9479
248.0,0.9565
249.0,0.9647
250.0,0.9727
251.0,0.9820
252.0,0.9911
253.0,0.9992
254.0,1.0076
255.0,1.0145
256.0,1.0199
257.0,1.0262
258.0,1.0313
259.0,1.0384
260.0,1.0447
261.0,1.0508
262.0,1.0562
263.0,1.0619
264.0,1.0698
265.0,1.0751
266.0,1.0819
267.0,1.0883
268.0,1.0941
269.0,1.1005
270.0,1.1075
271.0,1.1135
272.0,1.1182
273.0,1.1232
274.0,1.1292
275.0,1.1336
276.0,1.1379
277.0,1.1438
278.0,1.1498
279.0,1.1541
280.0,1.1600
281.0,1.1682
282.0,1.1749
283.0,1.1789
284.0,1.1857
285.0,1.1927
286.0,1.1994
287.0,1.2073
288.0,1.2136
289.0,1.2195
290.0,1.2258
291.0,1.2318
292.0,1.2375
293.0,1.2416
294.0,1.2468
295.0,1.2525
296.0,1.2576
297.0,1.2635
298.0,1.2685
299.0,1.2740
300.0,1.2806
301.0,1.2875
302.0,1.2951
303.0,1.3010
304.0,1.3074
305.0,1.3135
306.0,1.3205
307.0,1.3261
308.0,1.3337
309.0,1.3387
310.0,1.3465
311.0,1.3542
312.0,1.3601
313.0,1.3679
314.0,1.3735
315.0,1.3813
316.0,1.3881
317.0,1.3959
318.0,1.4028
319.0,1.4089
320.0,1.4155
321.0,1.4220
322.0,1.4275
323.0,1.4337
324.0,1.4391
325.0,1.4452
326.0,1.4510
327.0,1.4567
328.0,1.4613
329.0,1.4664
330.0,1.4724
331.0,1.4771
332.0,1.4829
333.0,1.4887
334.0,1.4940
335.0,1.4993
336.0,1.5056
337.0,1.5114
338.0,1.5164
339.0,1.5223
340.0,1.5283
341.0,1.5329
342.0,1.5400
343.0,1.5443
344.0,1.5507
345.0,1.5564
346.0,1.5599
347.0,1.5682
348.0,1.5730
349.0,1.5778
350.0,1.5841
351.0,1.5884
352.0,1.5938
353.0,1.5992
354.0,1.6036
355.0,1.6087
356.0,1.6135
357.0,1.6196
358.0,1.6239
359.0,1.6281
360.0,1.6316
361.0,1.6357
362.0,1.6402
363.0,1.6449
364.0,1.6509
365.0,1.6548
366.0,1.6604
367.0,1.6652
368.0,1.6697
369.0,1.6731
370.0,1.6794
371.0,1.6826
372.0,1.6865
373.0,1.6913
374.0,1.6968
375.0,1.7060
376.0,1.7110
377.0,1.7156
378.0,1.7222
379.0,1.7266
380.0,1.7310
381.0,1.7355
382.0,1.7398
383.0,1.7432
384.0,1.7467
385.0,1.7508
386.0,1.7560
387.0,1.7598
388.0,1.7643
389.0,1.7688
390.0,1.7740
391.0,1.7761
392.0,1.7807
393.0,1.7874
394.0,1.7892
395.0,1.7937
396.0,1.7980
397.0,1.8021
398.0,1.8066
399.0,1.8114
400.0,1.8162
401.0,1.8222
402.0,1.8273
403.0,1.8327
404.0,1.8387
405.0,1.8439
406.0,1.8504
407.0,1.8556
408.0,1.8603
409.0,1.8674
410.0,1.8706
411.0,1.8772
412.0,1.8817
413.0,1.8859
414.0,1.8911
415.0,1.8958
416.0,1.9011
417.0,1.9053
418.0,1.9107
419.0,1.9161
420.0,1.9216
421.0,1.9257
422.0,1.9297
423.0,1.9338
424.0,1.9368
425.0,1.9414
426.0,1.9455
427.0,1.9494
428.0,1.9529
429.0,1.9564
430.0,1.9602
431.0,1.9635
432.0,1.9678
433.0,1.9697
434.0,1.9731
435.0,1.9767
436.0,1.9816
437.0,1.9859
438.0,1.9893
439.0,1.9946
440.0,2.0003
441.0,2.0069
442.0,2.0134
443.0,2.0186
444.0,2.0246
445.0,2.0301
446.0,2.0345
447.0,2.0396
448.0,2.0461
449.0,2.0507
450.0,2.0547
451.0,2.0597
452.0,2.0637
453.0,2.0673
454.0,2.0709
455.0,2.0760
456.0,2.0794
457.0,2.0829
458.0,2.0871
459.0,2.0919
460.0,2.0974
461.0,2.1016
462.0,2.1059
463.0,2.1096
464.0,2.1135
465.0,2.1180
466.0,2.1223
467.0,2.1235
468.0,2.1275
469.0,2.1325
470.0,2.1361
471.0,2.1400
472.0,2.1425
473.0,2.1464
474.0,2.1502
475.0,2.1548
476.0,2.1593
477.0,2.1630
478.0,2.1675
479.0,2.1727
480.0,2.1767
481.0,2.1816
482.0,2.1881
483.0,2.1927
484.0,2.1992
485.0,2.2045
486.0,2.2088
487.0,2.2131
488.0,2.2165
489.0,2.2186
490.0,2.2232
491.0,2.2265
492.0,2.2294
493.0,2.2332
494.0,2.2371
495.0,2.2434
496.0,2.2473
497.0,2.2508
498.0,2.2557
499.0,2.2591
500.0,2.2589
501.0,2.2605
502.0,2.2614
503.0,2.2623
504.0,2.2644
505.0,2.2636
506.0,2.2660
507.0,2.2661
508.0,2.2661
509.0,2.2674
510.0,2.2699
511.0,2.2732
512.0,2.2737
513.0,2.2762
514.0,2.2785
515.0,2.2806
516.0,2.2864
517.0,2.2895
518.0,2.2886
519.0,2.2926
520.0,2.2951
521.0,2.2982
522.0,2.3000
523.0,2.3004
524.0,2.3007
525.0,2.3033
526.0,2.3058
527.0,2.3087
528.0,2.3095
529.0,2.3119
530.0,2.3134
531.0,2.3182
532.0,2.3202
533.0,2.3242
534.0,2.3280
535.0,2.3319
536.0,2.3351
537.0,2.3386
538.0,2.3403
539.0,2.3438
540.0,2.3460
541.0,2.3461
542.0,2.3482
543.0,2.3493
544.0,2.3486
545.0,2.3495
546.0,2.3502
547.0,2.3555
548.0,2.3578
549.0,2.3615
550.0,2.3646
551.0,2.3671
552.0,2.3698
553.0,2.3725
554.0,2.3761
555.0,2.3793
556.0,2.3825
557.0,2.3860
558.0,2.3922
559.0,2.3963
560.0,2.3999
561.0,2.4034
562.0,2.4049
563.0,2.4081
564.0,2.4131
565.0,2.4181
566.0,2.4225
567.0,2.4231
568.0,2.4247
569.0,2.4281
570.0,2.4344
571.0,2.4375
572.0,2.4405
573.0,2.4462
574.0,2.4482
575.0,2.4508
576.0,2.4556
577.0,2.4585
578.0,2.4613
579.0,2.4635
580.0,2.4689
581.0,2.4717
582.0,2.4732
583.0,2.4761
584.0,2.4801
585.0,2.4817
586.0,2.4839
587.0,2.4869
588.0,2.4891
589.0,2.4906
590.0,2.4947
591.0,2.4965
592.0,2.4984
593.0,2.5020
594.0,2.5071
595.0,2.5107
596.0,2.5140
597.0,2.5156
598.0,2.5205
599.0,2.5228
600.0,2.5239
601.0,2.5267
602.0,2.5308
603.0,2.5317
604.0,2.5333
605.0,2.5387
606.0,2.5413
607.0,2.5419
608.0,2.5453
609.0,2.5469
610.0,2.5504
611.0,2.5503
612.0,2.5538
613.0,2.5561
614.0,2.5590
615.0,2.5617
616.0,2.5623
617.0,2.5644
618.0,2.5681
619.0,2.5695
620.0,2.5715
621.0,2.5720
622.0,2.5713
623.0,2.5762
624.0,2.5783
625.0,2.5772
626.0,2.5765
627.0,2.5766
628.0,2.5779
629.0,2.5792
630.0,2.5825
631.0,2.5862
632.0,2.5861
633.0,2.5888
634.0,2.5917
635.0,2.5943
636.0,2.6004
637.0,2.6015
638.0,2.6019
639.0,2.6036
640.0,2.6031
641.0,2.6040
642.0,2.6080
643.0,2.6096
644.0,2.6116
645.0,2.6140
646.0,2.6157
647.0,2.6176
648.0,2.6213
649.0,2.6201
650.0,2.6210
651.0,2.6259
652.0,2.6291
653.0,2.6306
654.0,2.6336
655.0,2.6350
656.0,2.6347
657.0,2.6374
658.0,2.6384
659.0,2.6381
660.0,2.6386
661.0,2.6418
662.0,2.6415
663.0,2.6437
664.0,2.6433
665.0,2.6408
666.0,2.6404
667.0,2.6398
668.0,2.6420
669.0,2.6427
670.0,2.6444
671.0,2.6463
672.0,2.6471
673.0,2.6458
674.0,2.6486
675.0,2.6503
676.0,2.6509
677.0,2.6520
678.0,2.6514
679.0,2.6516
680.0,2.6522
681.0,2.6537
682.0,2.6550
683.0,2.6554
684.0,2.6555
685.0,2.6574
686.0,2.6600
687.0,2.6635
688.0,2.6641
689.0,2.6673
690.0,2.6727
691.0,2.6755
692.0,2.6761
693.0,2.6785
694.0,2.6820
695.0,2.6841
696.0,2.6845
697.0,2.6869
698.0,2.6911
699.0,2.6925
700.0,2.6930
701.0,2.6942
702.0,2.6962
703.0,2.6984
704.0,2.7024
705.0,2.7048
706.0,2.7061
707.0,2.7044
708.0,2.7082
709.0,2.7090
710.0,2.7105
711.0,2.7099
712.0,2.7087
713.0,2.7096
714.0,2.7091
715.0,2.7107
716.0,2.7116
717.0,2.7114
718.0,2.7127
719.0,2.7191
720.0,2.7189
721.0,2.7221
722.0,2.7248
723.0,2.7284
724.0,2.7322
725.0,2.7382
726.0,2.7399
727.0,2.7456
728.0,2.7475
729.0,2.7473
730.0,2.7469
731.0,2.7477
732.0,2.7491
733.0,2.7478
734.0,2.7484
735.0,2.7488
736.0,2.7474
737.0,2.7424
738.0,2.7404
739.0,2.7376
740.0,2.7353
741.0,2.7377
742.0,2.7369
743.0,2.7359
744.0,2.7375
745.0,2.7379
746.0,2.7396
747.0,2.7392
748.0,2.7399
749.0,2.7421
750.0,2.7473
751.0,2.7502
752.0,2.7516
753.0,2.7539
754.0,2.7569
755.0,2.7599
756.0,2.7637
757.0,2.7639
758.0,2.7640
759.0,2.7650
760.0,2.7674
761.0,2.7670
762.0,2.7711
763.0,2.7725
764.0,2.7708
765.0,2.7735
766.0,2.7724
767.0,2.7739
768.0,2.7760
769.0,2.7793
770.0,2.7812
771.0,2.7827
772.0,2.7826
773.0,2.7849
774.0,2.7843
775.0,2.7881
776.0,2.7899
777.0,2.7897
778.0,2.7925
779.0,2.7938
780.0,2.7931
781.0,2.7939
782.0,2.7972
783.0,2.7966
784.0,2.7973
785.0,2.7963
786.0,2.7966
787.0,2.7957
788.0,2.7976
789.0,2.7986
790.0,2.8031
791.0,2.8035
792.0,2.8041
793.0,2.8039
794.0,2.8070
795.0,2.8062
796.0,2.8056
797.0,2.8045
798.0,2.8029
799.0,2.8034
800.0,2.8007
801.0,2.8002
802.0,2.7997
803.0,2.8008
804.0,2.8020
805.0,2.8002
806.0,2.7993
807.0,2.7991
808.0,2.7989
809.0,2.7975
810.0,2.7965
811.0,2.7958
812.0,2.7960
813.0,2.7955
814.0,2.7964
815.0,2.7961
816.0,2.7969
817.0,2.7985
818.0,2.7984
819.0,2.7995
820.0,2.8005
821.0,2.7979
822.0,2.7992
823.0,2.8013
824.0,2.8044
825.0,2.8031
826.0,2.8039
827.0,2.8052
828.0,2.8080
829.0,2.8093
830.0,2.8096
831.0,2.8097
832.0,2.8108
833.0,2.8124
834.0,2.8144
835.0,2.8140
836.0,2.8147
837.0,2.8166
838.0,2.8193
839.0,2.8187
840.0,2.8185
841.0,2.8208
842.0,2.8243
843.0,2.8257
844.0,2.8245
845.0,2.8251
846.0,2.8240
847.0,2.8228
848.0,2.8241
849.0,2.8248
850.0,2.8210
851.0,2.8197
852.0,2.8194
853.0,2.8180
854.0,2.8191
855.0,2.8161
856.0,2.8173
857.0,2.8188
858.0,2.8188
859.0,2.8189
860.0,2.8201
861.0,2.8224
862.0,2.8226
863.0,2.8234
864.0,2.8228
865.0,2.8233
866.0,2.8263
867.0,2.8280
868.0,2.8274
869.0,2.8289
870.0,2.8281
871.0,2.8293
872.0,2.8296
873.0,2.8278
874.0,2.8295
875.0,2.8276
876.0,2.8274
877.0,2.8285
878.0,2.8285
879.0,2.8290
880.0,2.8276
881.0,2.8277
882.0,2.8270
883.0,2.8265
884.0,2.8278
885.0,2.8297
886.0,2.8295
887.0,2.8285
888.0,2.8294
889.0,2.8307
890.0,2.8310
891.0,2.8308
892.0,2.8299
893.0,2.8314
894.0,2.8337
895.0,2.8318
896.0,2.8323
897.0,2.8296
898.0,2.8298
899.0,2.8304
900.0,2.8303
901.0,2.8309
902.0,2.8326
903.0,2.8311
904.0,2.8313
905.0,2.8333
906.0,2.8336
907.0,2.8334
908.0,2.8344
909.0,2.8334
910.0,2.8308
911.0,2.8308
912.0,2.8335
913.0,2.8333
914.0,2.8334
915.0,2.8335
916.0,2.8322
917.0,2.8315
918.0,2.8317
919.0,2.8317
920.0,2.8289
921.0,2.8282
922.0,2.8265
923.0,2.8260
924.0,2.8264
925.0,2.8239
926.0,2.8246
927.0,2.8256
928.0,2.8257
929.0,2.8244
930.0,2.8224
931.0,2.8237
932.0,2.8241
933.0,2.8229
934.0,2.8211
935.0,2.8211
936.0,2.8183
937.0,2.8184
938.0,2.8164
939.0,2.8151
940.0,2.8155
941.0,2.8139
942.0,2.8144
943.0,2.8132
944.0,2.8119
945.0,2.8117
946.0,2.8097
947.0,2.8063
948.0,2.8022
949.0,2.8009
950.0,2.8025
951.0,2.8032
952.0,2.8019
953.0,2.8024
954.0,2.8022
955.0,2.7985
956.0,2.7985
957.0,2.7979
958.0,2.7989
959.0,2.8018
960.0,2.8017
961.0,2.8007
962.0,2.8009
963.0,2.8002
964.0,2.7990
965.0,2.7946
966.0,2.7987
967.0,2.7996
968.0,2.7966
969.0,2.7950
970.0,2.7956
971.0,2.7968
972.0,2.7942
973.0,2.7922
974.0,2.7952
975.0,2.7944
976.0,2.7943
977.0,2.7925
978.0,2.7940
979.0,2.7921
980.0,2.7915
981.0,2.7894
982.0,2.7895
983.0,2.7888
984.0,2.7879
985.0,2.7877
986.0,2.7872
987.0,2.7866
988.0,2.7862
989.0,2.7871
990.0,2.7854
991.0,2.7849
992.0,2.7841
993.0,2.7852
994.0,2.7839
995.0,2.7843
996.0,2.7820
997.0,2.7815
998.0,2.7815
999.0,2.7793
1000.0,2.7779
1001.0,2.7760
1002.0,2.7753
1003.0,2.7769
1004.0,2.7771
1005.0,2.7756
1006.0,2.7757
1007.0,2.7727
1008.0,2.7711
1009.0,2.7695
1010.0,2.7674
1011.0,2.7675
1012.0,2.7672
1013.0,2.7646
1014.0,2.7630
1015.0,2.7606
1016.0,2.7600
1017.0,2.7589
1018.0,2.7587
1019.0,2.7602
1020.0,2.7583
1021.0,2.7557
1022.0,2.7547
1023.0,2.7540
1024.0,2.7534
1025.0,2.7538
1026.0,2.7538
1027.0,2.7542
1028.0,2.7533
1029.0,2.7527
1030.0,2.7501
1031.0,2.7518
1032.0,2.7508
1033.0,2.7503
1034.0,2.7495
1035.0,2.7509
1036.0,2.7493
1037.0,2.7463
1038.0,2.7488
1039.0,2.7477
1040.0,2.7489
1041.0,2.7480
1042.0,2.7456
1043.0,2.7472
1044.0,2.7458
1045.0,2.7462
1046.0,2.7466
1047.0,2.7462
1048.0,2.7472
1049.0,2.7454
1050.0,2.7454
1051.0,2.7427
1052.0,2.7412
1053.0,2.7427
1054.0,2.7422
1055.0,2.7422
1056.0,2.7408
1057.0,2.7416
1058.0,2.7408
