"A12#.TMC"
Time/sec,Abs
0.0,0.3411
1.0,0.3431
2.0,0.3495
3.0,0.3561
4.0,0.3477
5.0,0.3441
6.0,0.3446
7.0,0.3455
8.0,0.3456
9.0,0.3455
10.0,0.3454
11.0,0.3456
12.0,0.3473
13.0,0.3491
14.0,0.3503
15.0,0.3512
16.0,0.3520
17.0,0.3527
18.0,0.3528
19.0,0.3527
20.0,0.3548
21.0,0.3558
22.0,0.3558
23.0,0.3576
24.0,0.3583
25.0,0.3591
26.0,0.3631
27.0,0.3650
28.0,0.3662
29.0,0.3693
30.0,0.3712
31.0,0.3718
32.0,0.3729
33.0,0.3734
34.0,0.3755
35.0,0.3777
36.0,0.3790
37.0,0.3810
38.0,0.3818
39.0,0.3827
40.0,0.3849
41.0,0.3860
42.0,0.3880
43.0,0.3892
44.0,0.3897
45.0,0.3909
46.0,0.3923
47.0,0.3948
48.0,0.3951
49.0,0.3958
50.0,0.3960
51.0,0.3912
52.0,0.3927
53.0,0.3959
54.0,0.3958
55.0,0.3972
56.0,0.3996
57.0,0.4011
58.0,0.4031
59.0,0.4047
60.0,0.4080
61.0,0.4103
62.0,0.4134
63.0,0.4160
64.0,0.4177
65.0,0.4209
66.0,0.4237
67.0,0.4267
68.0,0.4293
69.0,0.4316
70.0,0.4339
71.0,0.4376
72.0,0.4393
73.0,0.4427
74.0,0.4469
75.0,0.4506
76.0,0.4550
77.0,0.4588
78.0,0.4629
79.0,0.4671
80.0,0.4728
81.0,0.4780
82.0,0.4825
83.0,0.4889
84.0,0.4944
85.0,0.5016
86.0,0.5079
87.0,0.5156
88.0,0.5208
89.0,0.5273
90.0,0.5324
91.0,0.5356
92.0,0.5287
93.0,0.5334
94.0,0.5382
95.0,0.5453
96.0,0.5524
97.0,0.5564
98.0,0.5618
99.0,0.5680
100.0,0.5730
101.0,0.5786
102.0,0.5845
103.0,0.5905
104.0,0.5961
105.0,0.6018
106.0,0.6080
107.0,0.6128
108.0,0.6191
109.0,0.6247
110.0,0.6305
111.0,0.6370
112.0,0.6447
113.0,0.6506
114.0,0.6585
115.0,0.6649
116.0,0.6712
117.0,0.6787
118.0,0.6853
119.0,0.6924
120.0,0.6982
121.0,0.7054
122.0,0.7121
123.0,0.7191
124.0,0.7276
125.0,0.7359
126.0,0.7435
127.0,0.7518
128.0,0.7586
129.0,0.7659
130.0,0.7728
131.0,0.7812
132.0,0.7879
133.0,0.7951
134.0,0.8035
135.0,0.8123
136.0,0.8232
137.0,0.8320
138.0,0.8415
139.0,0.8493
140.0,0.8570
141.0,0.8644
142.0,0.8720
143.0,0.8803
144.0,0.8876
145.0,0.8958
146.0,0.9032
147.0,0.9101
148.0,0.9170
149.0,0.9245
150.0,0.9326
151.0,0.9400
152.0,0.9470
153.0,0.9545
154.0,0.9624
155.0,0.9700
156.0,0.9771
157.0,0.9836
158.0,0.9922
159.0,0.9985
160.0,1.0074
161.0,1.0162
162.0,1.0228
163.0,1.0305
164.0,1.0376
165.0,1.0453
166.0,1.0529
167.0,1.0607
168.0,1.0703
169.0,1.0779
170.0,1.0860
171.0,1.0943
172.0,1.1035
173.0,1.1113
174.0,1.1198
175.0,1.1275
176.0,1.1358
177.0,1.1441
178.0,1.1523
179.0,1.1610
180.0,1.1693
181.0,1.1770
182.0,1.1860
183.0,1.1946
184.0,1.2035
185.0,1.2122
186.0,1.2215
187.0,1.2292
188.0,1.2375
189.0,1.2457
190.0,1.2544
191.0,1.2618
192.0,1.2696
193.0,1.2792
194.0,1.2873
195.0,1.2952
196.0,1.3036
197.0,1.3115
198.0,1.3197
199.0,1.3265
200.0,1.3362
201.0,1.3419
202.0,1.3507
203.0,1.3581
204.0,1.3650
205.0,1.3730
206.0,1.3819
207.0,1.3895
208.0,1.3970
209.0,1.4059
210.0,1.4125
211.0,1.4198
212.0,1.4279
213.0,1.4361
214.0,1.4436
215.0,1.4500
216.0,1.4574
217.0,1.4652
218.0,1.4728
219.0,1.4798
220.0,1.4869
221.0,1.4930
222.0,1.5004
223.0,1.5086
224.0,1.5169
225.0,1.5246
226.0,1.5321
227.0,1.5387
228.0,1.5454
229.0,1.5516
230.0,1.5598
231.0,1.5652
232.0,1.5721
233.0,1.5807
234.0,1.5863
235.0,1.5943
236.0,1.6010
237.0,1.6086
238.0,1.6165
239.0,1.6232
240.0,1.6308
241.0,1.6376
242.0,1.6454
243.0,1.6519
244.0,1.6585
245.0,1.6659
246.0,1.6725
247.0,1.6782
248.0,1.6871
249.0,1.6955
250.0,1.7013
251.0,1.7080
252.0,1.7168
253.0,1.7218
254.0,1.7302
255.0,1.7346
256.0,1.7423
257.0,1.7504
258.0,1.7587
259.0,1.7634
260.0,1.7718
261.0,1.7781
262.0,1.7851
263.0,1.7915
264.0,1.7983
265.0,1.8054
266.0,1.8111
267.0,1.8175
268.0,1.8237
269.0,1.8312
270.0,1.8360
271.0,1.8437
272.0,1.8493
273.0,1.8551
274.0,1.8604
275.0,1.8674
276.0,1.8732
277.0,1.8791
278.0,1.8852
279.0,1.8910
280.0,1.8983
281.0,1.9033
282.0,1.9106
283.0,1.9171
284.0,1.9233
285.0,1.9282
286.0,1.9333
287.0,1.9381
288.0,1.9439
289.0,1.9508
290.0,1.9575
291.0,1.9634
292.0,1.9688
293.0,1.9744
294.0,1.9790
295.0,1.9851
296.0,1.9926
297.0,1.9977
298.0,2.0042
