"BC4.TMC"
Time/sec,Abs
0.0,1.5530
1.0,1.5490
2.0,1.5443
3.0,1.5393
4.0,1.5340
5.0,1.5308
6.0,1.5278
7.0,1.5215
8.0,1.5167
9.0,1.5120
10.0,1.5076
11.0,1.5025
12.0,1.4968
13.0,1.4910
14.0,1.4853
15.0,1.4793
16.0,1.4730
17.0,1.4667
18.0,1.4604
19.0,1.4542
20.0,1.4483
21.0,1.4425
22.0,1.4366
23.0,1.4307
24.0,1.4249
25.0,1.4192
26.0,1.4135
27.0,1.4079
28.0,1.4022
29.0,1.3965
30.0,1.3909
31.0,1.3853
32.0,1.3797
33.0,1.3743
34.0,1.3688
35.0,1.3633
36.0,1.3579
37.0,1.3523
38.0,1.3469
39.0,1.3414
40.0,1.3360
41.0,1.3305
42.0,1.3251
43.0,1.3196
44.0,1.3141
45.0,1.3085
46.0,1.3031
47.0,1.2976
48.0,1.2923
49.0,1.2873
50.0,1.2821
51.0,1.2772
52.0,1.2722
53.0,1.2672
54.0,1.2620
55.0,1.2568
56.0,1.2514
57.0,1.2461
58.0,1.2405
59.0,1.2350
60.0,1.2294
61.0,1.2238
62.0,1.2182
63.0,1.2127
64.0,1.2072
65.0,1.2017
66.0,1.1961
67.0,1.1906
68.0,1.1852
69.0,1.1797
70.0,1.1743
71.0,1.1689
72.0,1.1635
73.0,1.1581
74.0,1.1528
75.0,1.1475
76.0,1.1422
77.0,1.1369
78.0,1.1316
79.0,1.1263
80.0,1.1210
81.0,1.1157
82.0,1.1104
83.0,1.1052
84.0,1.1000
85.0,1.0948
86.0,1.0897
87.0,1.0845
88.0,1.0794
89.0,1.0743
90.0,1.0692
91.0,1.0642
92.0,1.0592
93.0,1.0542
94.0,1.0492
95.0,1.0442
96.0,1.0394
97.0,1.0344
98.0,1.0296
99.0,1.0248
100.0,1.0201
101.0,1.0153
102.0,1.0106
103.0,1.0060
104.0,1.0014
105.0,0.9967
106.0,0.9922
107.0,0.9877
108.0,0.9831
109.0,0.9787
110.0,0.9742
111.0,0.9698
112.0,0.9654
113.0,0.9610
114.0,0.9566
115.0,0.9522
116.0,0.9478
117.0,0.9434
118.0,0.9391
119.0,0.9348
120.0,0.9305
121.0,0.9262
122.0,0.9219
123.0,0.9177
124.0,0.9135
125.0,0.9093
126.0,0.9051
127.0,0.9010
128.0,0.8969
129.0,0.8928
130.0,0.8887
131.0,0.8847
132.0,0.8806
133.0,0.8766
134.0,0.8726
135.0,0.8687
136.0,0.8647
137.0,0.8608
138.0,0.8569
139.0,0.8531
140.0,0.8492
141.0,0.8454
142.0,0.8416
143.0,0.8378
144.0,0.8340
145.0,0.8302
146.0,0.8265
147.0,0.8227
148.0,0.8190
149.0,0.8152
150.0,0.8115
151.0,0.8079
152.0,0.8042
153.0,0.8005
154.0,0.7969
155.0,0.7932
156.0,0.7897
157.0,0.7861
158.0,0.7825
159.0,0.7789
160.0,0.7753
161.0,0.7718
162.0,0.7683
163.0,0.7647
164.0,0.7613
165.0,0.7578
166.0,0.7544
167.0,0.7510
168.0,0.7477
169.0,0.7444
170.0,0.7410
171.0,0.7377
172.0,0.7344
173.0,0.7312
174.0,0.7279
175.0,0.7246
176.0,0.7214
177.0,0.7181
178.0,0.7150
179.0,0.7118
180.0,0.7086
181.0,0.7055
182.0,0.7024
183.0,0.6993
184.0,0.6962
185.0,0.6931
186.0,0.6901
187.0,0.6870
188.0,0.6840
189.0,0.6810
190.0,0.6781
191.0,0.6751
192.0,0.6721
193.0,0.6692
194.0,0.6662
195.0,0.6633
196.0,0.6603
197.0,0.6574
198.0,0.6545
199.0,0.6516
200.0,0.6488
201.0,0.6459
202.0,0.6432
203.0,0.6404
204.0,0.6376
205.0,0.6350
206.0,0.6323
207.0,0.6297
208.0,0.6270
209.0,0.6244
210.0,0.6217
211.0,0.6191
212.0,0.6165
213.0,0.6139
214.0,0.6113
215.0,0.6087
216.0,0.6062
217.0,0.6036
218.0,0.6011
219.0,0.5985
220.0,0.5961
221.0,0.5936
222.0,0.5911
223.0,0.5887
224.0,0.5863
225.0,0.5839
226.0,0.5815
227.0,0.5792
228.0,0.5769
229.0,0.5745
230.0,0.5722
231.0,0.5699
232.0,0.5675
233.0,0.5653
234.0,0.5630
235.0,0.5608
236.0,0.5585
237.0,0.5563
238.0,0.5541
239.0,0.5518
240.0,0.5496
241.0,0.5474
242.0,0.5452
243.0,0.5430
244.0,0.5409
245.0,0.5387
246.0,0.5365
247.0,0.5344
248.0,0.5323
249.0,0.5302
250.0,0.5281
251.0,0.5259
252.0,0.5239
253.0,0.5218
254.0,0.5198
255.0,0.5177
256.0,0.5157
257.0,0.5137
258.0,0.5117
259.0,0.5097
260.0,0.5077
261.0,0.5057
262.0,0.5037
263.0,0.5018
264.0,0.4998
265.0,0.4978
266.0,0.4959
267.0,0.4940
268.0,0.4921
269.0,0.4902
270.0,0.4883
271.0,0.4864
272.0,0.4845
273.0,0.4826
274.0,0.4807
275.0,0.4789
276.0,0.4770
277.0,0.4751
278.0,0.4733
279.0,0.4715
280.0,0.4696
281.0,0.4678
282.0,0.4660
283.0,0.4642
284.0,0.4624
285.0,0.4606
286.0,0.4589
287.0,0.4571
288.0,0.4555
289.0,0.4538
290.0,0.4521
291.0,0.4504
292.0,0.4488
293.0,0.4472
294.0,0.4456
295.0,0.4440
296.0,0.4424
297.0,0.4408
298.0,0.4392
299.0,0.4377
300.0,0.4361
301.0,0.4345
302.0,0.4330
303.0,0.4315
304.0,0.4299
305.0,0.4284
306.0,0.4269
307.0,0.4254
308.0,0.4239
309.0,0.4224
310.0,0.4209
311.0,0.4194
312.0,0.4179
