"08CONA0H.TMC"
Time/sec,Abs
0.0,1.435
1.0,1.426
2.0,1.417
3.0,1.408
4.0,1.399
5.0,1.390
6.0,1.381
7.0,1.372
8.0,1.363
9.0,1.355
10.0,1.346
11.0,1.337
12.0,1.329
13.0,1.320
14.0,1.311
15.0,1.303
16.0,1.295
17.0,1.286
18.0,1.278
19.0,1.270
20.0,1.262
21.0,1.253
22.0,1.245
23.0,1.237
24.0,1.229
25.0,1.221
26.0,1.214
27.0,1.206
28.0,1.198
29.0,1.190
30.0,1.183
31.0,1.175
32.0,1.167
33.0,1.160
34.0,1.152
35.0,1.145
36.0,1.138
37.0,1.130
38.0,1.123
39.0,1.116
40.0,1.109
41.0,1.102
42.0,1.094
43.0,1.087
44.0,1.081
45.0,1.074
46.0,1.067
47.0,1.060
48.0,1.053
49.0,1.046
50.0,1.040
51.0,1.033
52.0,1.026
53.0,1.020
54.0,1.013
55.0,1.007
56.0,1.001
57.0,0.994
58.0,0.988
59.0,0.982
60.0,0.976
61.0,0.969
62.0,0.963
63.0,0.957
64.0,0.951
65.0,0.945
66.0,0.939
67.0,0.933
68.0,0.928
69.0,0.922
70.0,0.916
71.0,0.910
72.0,0.904
73.0,0.899
74.0,0.893
75.0,0.888
76.0,0.882
77.0,0.877
78.0,0.871
79.0,0.866
80.0,0.860
81.0,0.855
82.0,0.850
83.0,0.844
84.0,0.839
85.0,0.834
86.0,0.828
87.0,0.823
88.0,0.818
89.0,0.813
90.0,0.808
91.0,0.803
92.0,0.798
93.0,0.793
94.0,0.788
95.0,0.783
96.0,0.778
97.0,0.774
98.0,0.769
99.0,0.764
100.0,0.759
101.0,0.755
102.0,0.750
103.0,0.745
104.0,0.741
105.0,0.736
106.0,0.732
107.0,0.727
108.0,0.723
109.0,0.718
110.0,0.714
111.0,0.709
112.0,0.705
113.0,0.701
114.0,0.696
115.0,0.692
116.0,0.688
117.0,0.684
118.0,0.679
119.0,0.675
120.0,0.671
121.0,0.667
122.0,0.663
123.0,0.659
124.0,0.655
125.0,0.651
126.0,0.647
127.0,0.643
128.0,0.639
129.0,0.635
130.0,0.631
131.0,0.627
132.0,0.623
133.0,0.620
134.0,0.616
135.0,0.612
136.0,0.609
137.0,0.605
138.0,0.601
139.0,0.597
140.0,0.594
141.0,0.590
142.0,0.587
143.0,0.583
144.0,0.580
145.0,0.576
146.0,0.573
147.0,0.569
148.0,0.566
149.0,0.562
150.0,0.559
151.0,0.556
152.0,0.552
153.0,0.549
154.0,0.546
155.0,0.543
156.0,0.539
157.0,0.536
158.0,0.533
159.0,0.530
160.0,0.527
161.0,0.524
162.0,0.520
163.0,0.517
164.0,0.514
165.0,0.511
166.0,0.508
167.0,0.505
168.0,0.502
169.0,0.499
170.0,0.496
171.0,0.493
172.0,0.490
173.0,0.488
174.0,0.485
175.0,0.482
176.0,0.479
177.0,0.476
178.0,0.473
179.0,0.470
180.0,0.468
181.0,0.465
182.0,0.462
183.0,0.459
184.0,0.457
185.0,0.454
186.0,0.451
187.0,0.449
188.0,0.446
189.0,0.443
190.0,0.441
191.0,0.438
192.0,0.436
193.0,0.433
194.0,0.431
195.0,0.428
196.0,0.426
197.0,0.423
198.0,0.421
199.0,0.418
200.0,0.416
201.0,0.413
202.0,0.411
203.0,0.409
204.0,0.406
205.0,0.404
206.0,0.402
207.0,0.399
208.0,0.397
209.0,0.395
210.0,0.392
211.0,0.390
212.0,0.388
213.0,0.386
214.0,0.384
215.0,0.381
216.0,0.379
217.0,0.377
218.0,0.375
219.0,0.373
220.0,0.371
221.0,0.368
222.0,0.366
223.0,0.364
224.0,0.362
225.0,0.360
226.0,0.358
227.0,0.356
228.0,0.354
229.0,0.352
230.0,0.350
231.0,0.348
232.0,0.346
233.0,0.344
234.0,0.343
235.0,0.341
236.0,0.339
237.0,0.337
238.0,0.335
239.0,0.333
240.0,0.331
241.0,0.329
242.0,0.328
243.0,0.326
244.0,0.324
245.0,0.322
246.0,0.320
247.0,0.319
248.0,0.317
249.0,0.315
250.0,0.313
251.0,0.312
252.0,0.310
253.0,0.308
254.0,0.307
255.0,0.305
256.0,0.303
257.0,0.302
258.0,0.300
259.0,0.299
260.0,0.297
261.0,0.296
262.0,0.294
263.0,0.292
264.0,0.291
265.0,0.289
266.0,0.288
267.0,0.286
268.0,0.285
269.0,0.283
270.0,0.282
271.0,0.280
272.0,0.279
273.0,0.277
274.0,0.276
275.0,0.274
276.0,0.273
277.0,0.272
278.0,0.270
279.0,0.269
280.0,0.267
281.0,0.266
282.0,0.265
283.0,0.263
284.0,0.262
285.0,0.261
286.0,0.259
287.0,0.258
288.0,0.257
289.0,0.255
290.0,0.254
291.0,0.253
292.0,0.252
293.0,0.250
294.0,0.249
295.0,0.248
296.0,0.247
297.0,0.245
298.0,0.244
299.0,0.243
300.0,0.242
301.0,0.241
302.0,0.240
303.0,0.238
304.0,0.237
305.0,0.236
306.0,0.235
307.0,0.234
308.0,0.233
309.0,0.231
310.0,0.230
311.0,0.229
312.0,0.228
313.0,0.227
314.0,0.226
315.0,0.225
316.0,0.223
317.0,0.222
318.0,0.221
319.0,0.220
320.0,0.219
321.0,0.218
322.0,0.217
323.0,0.216
324.0,0.215
325.0,0.214
326.0,0.213
327.0,0.212
328.0,0.211
329.0,0.209
330.0,0.208
331.0,0.207
332.0,0.206
333.0,0.205
334.0,0.205
335.0,0.204
336.0,0.203
337.0,0.201
338.0,0.201
339.0,0.200
340.0,0.199
341.0,0.198
342.0,0.197
343.0,0.196
344.0,0.195
345.0,0.194
346.0,0.193
347.0,0.192
348.0,0.191
349.0,0.191
350.0,0.190
351.0,0.189
352.0,0.188
353.0,0.187
354.0,0.186
355.0,0.185
356.0,0.184
357.0,0.184
358.0,0.183
359.0,0.182
360.0,0.181
361.0,0.180
362.0,0.179
363.0,0.179
364.0,0.178
365.0,0.177
366.0,0.176
367.0,0.176
368.0,0.175
369.0,0.174
370.0,0.173
371.0,0.173
372.0,0.172
373.0,0.171
