"04INACL.TMC"
Time/sec,Abs
0.0,2.638
1.0,2.639
2.0,2.640
3.0,2.642
4.0,2.644
5.0,2.644
6.0,2.647
7.0,2.648
8.0,2.649
9.0,2.651
10.0,2.651
11.0,2.650
12.0,2.650
13.0,2.650
14.0,2.650
15.0,2.650
16.0,2.649
17.0,2.649
18.0,2.648
19.0,2.648
20.0,2.646
21.0,2.645
22.0,2.644
23.0,2.641
24.0,2.640
25.0,2.638
26.0,2.636
27.0,2.635
28.0,2.634
29.0,2.633
30.0,2.632
31.0,2.632
32.0,2.631
33.0,2.631
34.0,2.630
35.0,2.629
36.0,2.630
37.0,2.629
38.0,2.628
39.0,2.628
40.0,2.627
41.0,2.628
42.0,2.628
43.0,2.627
44.0,2.626
45.0,2.627
46.0,2.626
47.0,2.627
48.0,2.627
49.0,2.626
50.0,2.627
51.0,2.626
52.0,2.625
53.0,2.625
54.0,2.626
55.0,2.625
56.0,2.624
57.0,2.624
58.0,2.624
59.0,2.624
60.0,2.624
61.0,2.624
62.0,2.624
63.0,2.623
64.0,2.624
65.0,2.623
66.0,2.623
67.0,2.623
68.0,2.622
69.0,2.622
70.0,2.622
71.0,2.622
72.0,2.622
73.0,2.622
74.0,2.621
75.0,2.621
76.0,2.621
77.0,2.621
78.0,2.621
79.0,2.621
80.0,2.621
81.0,2.621
82.0,2.620
83.0,2.621
84.0,2.620
85.0,2.621
86.0,2.620
87.0,2.621
88.0,2.620
89.0,2.620
90.0,2.620
91.0,2.621
92.0,2.620
93.0,2.621
94.0,2.620
95.0,2.620
96.0,2.620
97.0,2.620
98.0,2.620
99.0,2.621
100.0,2.620
101.0,2.620
102.0,2.620
103.0,2.620
104.0,2.620
105.0,2.620
106.0,2.620
107.0,2.620
108.0,2.620
109.0,2.619
110.0,2.619
111.0,2.620
112.0,2.619
113.0,2.619
114.0,2.619
115.0,2.619
116.0,2.619
117.0,2.619
118.0,2.619
119.0,2.618
120.0,2.619
121.0,2.618
122.0,2.618
123.0,2.618
124.0,2.618
125.0,2.618
126.0,2.618
127.0,2.617
128.0,2.618
129.0,2.618
130.0,2.617
131.0,2.617
132.0,2.616
133.0,2.616
134.0,2.616
135.0,2.616
136.0,2.615
137.0,2.615
138.0,2.616
139.0,2.615
140.0,2.615
141.0,2.615
142.0,2.615
143.0,2.615
144.0,2.615
145.0,2.614
146.0,2.614
147.0,2.614
148.0,2.614
149.0,2.614
150.0,2.614
151.0,2.614
152.0,2.614
153.0,2.614
154.0,2.613
155.0,2.614
156.0,2.613
157.0,2.613
158.0,2.613
159.0,2.613
160.0,2.613
161.0,2.613
162.0,2.613
163.0,2.612
164.0,2.613
165.0,2.613
166.0,2.613
167.0,2.613
168.0,2.613
169.0,2.613
170.0,2.613
171.0,2.613
172.0,2.612
173.0,2.612
174.0,2.612
175.0,2.612
176.0,2.612
177.0,2.612
178.0,2.612
179.0,2.612
180.0,2.612
181.0,2.612
182.0,2.612
183.0,2.612
184.0,2.612
185.0,2.612
186.0,2.612
187.0,2.612
188.0,2.612
189.0,2.612
190.0,2.612
191.0,2.612
192.0,2.612
193.0,2.612
194.0,2.611
195.0,2.611
196.0,2.611
197.0,2.611
198.0,2.611
199.0,2.611
200.0,2.612
201.0,2.611
202.0,2.611
203.0,2.611
204.0,2.611
205.0,2.611
206.0,2.611
207.0,2.611
208.0,2.611
209.0,2.611
210.0,2.611
211.0,2.611
212.0,2.611
213.0,2.610
214.0,2.610
215.0,2.610
216.0,2.610
217.0,2.610
218.0,2.610
219.0,2.610
220.0,2.610
221.0,2.610
222.0,2.610
223.0,2.610
224.0,2.609
225.0,2.609
226.0,2.610
227.0,2.609
228.0,2.609
229.0,2.609
230.0,2.609
231.0,2.609
232.0,2.609
233.0,2.609
234.0,2.609
235.0,2.609
236.0,2.608
237.0,2.608
238.0,2.609
239.0,2.609
240.0,2.609
241.0,2.608
242.0,2.609
243.0,2.608
244.0,2.609
245.0,2.608
246.0,2.608
247.0,2.609
248.0,2.608
249.0,2.609
250.0,2.608
251.0,2.608
252.0,2.608
253.0,2.607
254.0,2.608
255.0,2.607
256.0,2.608
257.0,2.608
258.0,2.608
259.0,2.607
260.0,2.607
261.0,2.607
262.0,2.607
263.0,2.607
264.0,2.607
265.0,2.607
266.0,2.606
267.0,2.606
268.0,2.607
269.0,2.606
270.0,2.606
271.0,2.606
272.0,2.606
273.0,2.606
274.0,2.605
275.0,2.605
276.0,2.605
277.0,2.605
278.0,2.605
279.0,2.605
280.0,2.605
281.0,2.605
282.0,2.605
283.0,2.605
284.0,2.604
285.0,2.605
286.0,2.604
287.0,2.604
288.0,2.604
289.0,2.604
290.0,2.604
291.0,2.604
292.0,2.603
293.0,2.604
294.0,2.603
295.0,2.603
296.0,2.603
297.0,2.603
298.0,2.603
299.0,2.603
300.0,2.603
301.0,2.603
302.0,2.602
303.0,2.603
304.0,2.603
305.0,2.602
306.0,2.602
307.0,2.602
308.0,2.602
309.0,2.602
310.0,2.602
311.0,2.601
312.0,2.601
313.0,2.602
314.0,2.601
315.0,2.601
316.0,2.601
317.0,2.601
318.0,2.600
319.0,2.600
320.0,2.600
321.0,2.600
322.0,2.600
323.0,2.599
324.0,2.600
325.0,2.600
326.0,2.600
327.0,2.599
328.0,2.600
329.0,2.599
330.0,2.599
331.0,2.599
332.0,2.599
333.0,2.599
334.0,2.599
335.0,2.599
336.0,2.599
337.0,2.598
338.0,2.598
339.0,2.598
340.0,2.598
341.0,2.598
342.0,2.598
343.0,2.597
344.0,2.597
345.0,2.598
346.0,2.598
347.0,2.597
348.0,2.597
349.0,2.597
350.0,2.597
351.0,2.597
352.0,2.597
353.0,2.597
354.0,2.596
355.0,2.596
356.0,2.596
357.0,2.596
358.0,2.596
359.0,2.596
360.0,2.596
361.0,2.596
362.0,2.596
363.0,2.595
364.0,2.596
365.0,2.596
366.0,2.596
367.0,2.595
368.0,2.595
369.0,2.595
370.0,2.596
371.0,2.595
372.0,2.595
373.0,2.595
374.0,2.595
375.0,2.595
376.0,2.595
377.0,2.595
378.0,2.595
379.0,2.595
380.0,2.595
381.0,2.595
382.0,2.595
383.0,2.595
384.0,2.595
385.0,2.595
386.0,2.594
387.0,2.595
388.0,2.594
389.0,2.594
390.0,2.594
391.0,2.594
392.0,2.595
393.0,2.595
394.0,2.594
395.0,2.594
396.0,2.594
397.0,2.593
398.0,2.594
399.0,2.594
400.0,2.594
