"02CONA0H.TMC"
Time/sec,Abs
0.0,1.343
1.0,1.337
2.0,1.331
3.0,1.325
4.0,1.319
5.0,1.314
6.0,1.308
7.0,1.302
8.0,1.296
9.0,1.290
10.0,1.284
11.0,1.278
12.0,1.273
13.0,1.267
14.0,1.261
15.0,1.255
16.0,1.250
17.0,1.244
18.0,1.238
19.0,1.232
20.0,1.227
21.0,1.221
22.0,1.216
23.0,1.210
24.0,1.205
25.0,1.199
26.0,1.194
27.0,1.188
28.0,1.183
29.0,1.177
30.0,1.172
31.0,1.166
32.0,1.161
33.0,1.156
34.0,1.151
35.0,1.145
36.0,1.140
37.0,1.135
38.0,1.130
39.0,1.125
40.0,1.120
41.0,1.114
42.0,1.109
43.0,1.104
44.0,1.099
45.0,1.094
46.0,1.089
47.0,1.084
48.0,1.079
49.0,1.074
50.0,1.070
51.0,1.065
52.0,1.060
53.0,1.055
54.0,1.050
55.0,1.046
56.0,1.041
57.0,1.036
58.0,1.031
59.0,1.027
60.0,1.022
61.0,1.018
62.0,1.013
63.0,1.008
64.0,1.004
65.0,0.999
66.0,0.995
67.0,0.990
68.0,0.986
69.0,0.981
70.0,0.977
71.0,0.973
72.0,0.968
73.0,0.964
74.0,0.959
75.0,0.955
76.0,0.951
77.0,0.947
78.0,0.942
79.0,0.938
80.0,0.934
81.0,0.930
82.0,0.925
83.0,0.921
84.0,0.917
85.0,0.913
86.0,0.909
87.0,0.905
88.0,0.901
89.0,0.897
90.0,0.893
91.0,0.889
92.0,0.885
93.0,0.881
94.0,0.877
95.0,0.873
96.0,0.869
97.0,0.865
98.0,0.861
99.0,0.857
100.0,0.854
101.0,0.850
102.0,0.846
103.0,0.842
104.0,0.838
105.0,0.835
106.0,0.831
107.0,0.827
108.0,0.823
109.0,0.820
110.0,0.816
111.0,0.813
112.0,0.809
113.0,0.805
114.0,0.802
115.0,0.798
116.0,0.794
117.0,0.791
118.0,0.787
119.0,0.784
120.0,0.780
121.0,0.777
122.0,0.774
123.0,0.770
124.0,0.767
125.0,0.763
126.0,0.760
127.0,0.756
128.0,0.753
129.0,0.750
130.0,0.746
131.0,0.743
132.0,0.740
133.0,0.737
134.0,0.733
135.0,0.730
136.0,0.727
137.0,0.724
138.0,0.720
139.0,0.717
140.0,0.714
141.0,0.711
142.0,0.708
143.0,0.705
144.0,0.701
145.0,0.698
146.0,0.695
147.0,0.692
148.0,0.689
149.0,0.686
150.0,0.683
151.0,0.680
152.0,0.677
153.0,0.674
154.0,0.671
155.0,0.668
156.0,0.665
157.0,0.662
158.0,0.659
159.0,0.656
160.0,0.653
161.0,0.650
162.0,0.647
163.0,0.645
164.0,0.642
165.0,0.639
166.0,0.636
167.0,0.633
168.0,0.631
169.0,0.628
170.0,0.625
171.0,0.622
172.0,0.619
173.0,0.617
174.0,0.614
175.0,0.611
176.0,0.609
177.0,0.606
178.0,0.603
179.0,0.601
180.0,0.598
181.0,0.595
182.0,0.593
183.0,0.590
184.0,0.588
185.0,0.585
186.0,0.582
187.0,0.580
188.0,0.577
189.0,0.575
190.0,0.572
191.0,0.570
192.0,0.567
193.0,0.565
194.0,0.562
195.0,0.560
196.0,0.558
197.0,0.555
198.0,0.553
199.0,0.550
200.0,0.548
201.0,0.545
202.0,0.543
203.0,0.541
204.0,0.538
205.0,0.536
206.0,0.534
207.0,0.531
208.0,0.529
209.0,0.527
210.0,0.524
211.0,0.522
212.0,0.520
213.0,0.518
214.0,0.515
215.0,0.513
216.0,0.511
217.0,0.509
218.0,0.507
219.0,0.504
220.0,0.502
221.0,0.500
222.0,0.498
223.0,0.496
224.0,0.493
225.0,0.491
226.0,0.489
227.0,0.487
228.0,0.485
